SEQN,RIDAGEYR,RIDRETH3
97683,49,1
97684,47,3
97685,23,2
97686,8,1
97687,23,4
97688,56,4
97689,60,3
97690,2,2
97691,29,4
97692,31,2
97693,80,4
97694,19,3
97695,52,6
97696,15,7
97697,67,4
97698,47,2
97699,55,1
97700,5,2
97701,42,3
97702,21,4
97703,35,2
97704,54,4
97705,33,4
97706,50,1
97707,6,2
97708,76,4
97709,22,3
97710,5,4
97711,80,3
97712,69,4
97713,80,4
97714,47,7
97715,11,3
97716,29,3
97717,12,3
97718,1,2
97719,80,7
97720,15,3
97721,1,3
97722,24,4
97723,19,1
97724,80,3
97725,1,1
97726,39,1
97727,53,4
97728,79,3
97729,16,3
97730,19,2
97731,1,7
97732,10,1
97733,0,1
97734,1,3
97735,30,1
97736,9,4
97737,57,3
97738,1,6
97739,36,4
97740,52,7
97741,36,3
97742,12,4
97743,46,6
97744,55,6
97745,66,3
97746,71,3
97747,47,4
97748,50,6
97749,0,7
97750,67,4
97751,54,2
97752,77,3
97753,62,3
97754,12,3
97755,13,3
97756,23,1
97757,0,2
97758,54,4
97759,10,4
97760,55,2
97761,56,4
97762,50,3
97763,21,3
97764,45,4
97765,53,6
97766,65,7
97767,9,4
97768,56,7
97769,80,3
97770,61,3
97771,31,3
97772,16,4
97773,26,4
97774,33,1
97775,67,7
97776,58,2
97777,60,4
97778,14,3
97779,46,4
97780,0,4
97781,6,6
97782,39,4
97783,46,4
97784,31,3
97785,16,3
97786,13,6
97787,52,7
97788,73,7
97789,0,3
97790,60,1
97791,11,4
97792,14,4
97793,19,6
97794,45,6
97795,33,3
97796,13,1
97797,15,1
97798,17,6
97799,18,7
97800,17,6
97801,80,3
97802,71,3
97803,5,6
97804,4,6
97805,16,3
97806,18,3
97807,11,1
97808,1,3
97809,71,7
97810,57,7
97811,26,4
97812,10,3
97813,60,3
97814,13,1
97815,0,3
97816,9,3
97817,64,6
97818,0,1
97819,13,3
97820,2,1
97821,7,2
97822,42,4
97823,29,2
97824,3,2
97825,18,3
97826,76,3
97827,50,6
97828,74,1
97829,24,4
97830,60,3
97831,80,2
97832,73,3
97833,3,3
97834,1,3
97835,49,4
97836,11,4
97837,0,3
97838,8,7
97839,13,1
97840,32,6
97841,44,3
97842,1,1
97843,11,4
97844,19,3
97845,47,7
97846,9,3
97847,65,3
97848,30,4
97849,5,3
97850,64,2
97851,23,4
97852,11,7
97853,20,6
97854,0,1
97855,9,3
97856,6,3
97857,0,3
97858,27,6
97859,60,6
97860,3,3
97861,47,3
97862,19,4
97863,13,3
97864,37,4
97865,10,3
97866,39,3
97867,6,3
97868,26,3
97869,80,3
97870,8,4
97871,64,2
97872,2,3
97873,18,3
97874,55,3
97875,7,2
97876,58,3
97877,29,4
97878,49,4
97879,4,7
97880,0,4
97881,13,3
97882,18,1
97883,71,3
97884,3,4
97885,0,7
97886,54,6
97887,80,4
97888,0,3
97889,10,3
97890,11,1
97891,69,6
97892,15,4
97893,63,4
97894,67,2
97895,63,3
97896,57,7
97897,58,6
97898,11,3
97899,29,4
97900,1,3
97901,45,3
97902,62,2
97903,78,3
97904,34,4
97905,64,4
97906,7,4
97907,0,3
97908,62,3
97909,45,6
97910,12,3
97911,10,4
97912,2,2
97913,37,2
97914,6,4
97915,42,1
97916,73,3
97917,0,3
97918,18,6
97919,70,4
97920,0,3
97921,6,3
97922,9,1
97923,43,3
97924,41,3
97925,14,3
97926,80,3
97927,10,2
97928,56,1
97929,76,3
97930,32,7
97931,16,1
97932,80,1
97933,14,1
97934,25,3
97935,22,2
97936,64,6
97937,61,6
97938,35,4
97939,1,3
97940,29,6
97941,28,1
97942,2,3
97943,19,3
97944,63,3
97945,28,1
97946,34,3
97947,80,3
97948,32,3
97949,30,3
97950,69,4
97951,24,6
97952,57,6
97953,7,7
97954,67,1
97955,65,3
97956,80,3
97957,0,3
97958,24,4
97959,80,3
97960,27,6
97961,14,3
97962,0,7
97963,29,3
97964,74,4
97965,32,6
97966,54,3
97967,40,1
97968,1,3
97969,62,1
97970,61,4
97971,71,3
97972,30,4
97973,64,1
97974,44,6
97975,4,3
97976,62,2
97977,40,4
97978,41,4
97979,14,3
97980,78,1
97981,5,3
97982,52,3
97983,61,2
97984,9,6
97985,80,4
97986,29,4
97987,58,3
97988,14,6
97989,16,3
97990,10,3
97991,18,6
97992,6,6
97993,16,3
97994,0,7
97995,47,1
97996,75,6
97997,70,3
97998,4,1
97999,80,4
98000,7,3
98001,16,1
98002,16,4
98003,8,3
98004,17,4
98005,67,3
98006,36,4
98007,31,4
98008,80,3
98009,57,3
98010,27,6
98011,3,4
98012,13,6
98013,4,1
98014,59,3
98015,49,4
98016,69,4
98017,0,3
98018,22,4
98019,80,7
98020,0,7
98021,9,4
98022,18,4
98023,37,4
98024,61,2
98025,15,4
98026,4,3
98027,6,6
98028,34,3
98029,66,6
98030,24,4
98031,31,7
98032,72,3
98033,42,4
98034,43,4
98035,35,1
98036,38,6
98037,6,1
98038,15,6
98039,1,4
98040,65,6
98041,55,1
98042,8,3
98043,61,4
98044,12,4
98045,40,6
98046,49,3
98047,53,1
98048,30,6
98049,67,6
98050,27,3
98051,9,3
98052,26,4
98053,57,6
98054,43,3
98055,0,1
98056,34,3
98057,21,1
98058,80,1
98059,0,3
98060,80,3
98061,19,4
98062,80,3
98063,3,2
98064,10,3
98065,29,7
98066,19,1
98067,36,6
98068,14,1
98069,2,3
98070,4,4
98071,61,3
98072,6,4
98073,23,2
98074,2,1
98075,66,3
98076,2,3
98077,31,3
98078,9,3
98079,11,7
98080,5,4
98081,56,4
98082,46,3
98083,54,4
98084,80,3
98085,59,2
98086,80,3
98087,74,3
98088,33,3
98089,7,6
98090,11,4
98091,3,3
98092,41,1
98093,7,6
98094,45,1
98095,80,3
98096,36,2
98097,29,3
98098,3,4
98099,54,3
98100,33,3
98101,48,6
98102,35,6
98103,37,4
98104,3,6
98105,1,7
98106,76,2
98107,61,1
98108,1,7
98109,77,6
98110,74,6
98111,19,7
98112,4,3
98113,25,3
98114,52,4
98115,4,7
98116,5,3
98117,8,4
98118,7,3
98119,30,3
98120,41,3
98121,73,3
98122,14,4
98123,4,7
98124,31,3
98125,76,3
98126,80,3
98127,64,3
98128,9,6
98129,14,6
98130,68,3
98131,40,4
98132,15,1
98133,80,3
98134,62,1
98135,42,3
98136,0,7
98137,78,6
98138,40,6
98139,60,1
98140,2,7
98141,56,1
98142,65,4
98143,80,3
98144,45,3
98145,24,3
98146,16,4
98147,29,3
98148,37,3
98149,15,1
98150,14,7
98151,6,7
98152,62,4
98153,55,6
98154,7,1
98155,1,7
98156,46,1
98157,6,3
98158,69,4
98159,0,1
98160,4,1
98161,43,3
98162,70,2
98163,17,7
98164,14,7
98165,55,3
98166,2,3
98167,5,2
98168,55,1
98169,28,2
98170,18,1
98171,0,3
98172,62,1
98173,71,1
98174,48,4
98175,69,4
98176,13,4
98177,15,3
98178,47,3
98179,0,2
98180,49,1
98181,1,4
98182,2,4
98183,6,3
98184,15,1
98185,11,3
98186,11,3
98187,32,2
98188,10,3
98189,43,3
98190,12,7
98191,2,1
98192,0,4
98193,0,3
98194,60,6
98195,28,4
98196,1,3
98197,69,4
98198,80,3
98199,19,2
98200,1,1
98201,27,1
98202,50,4
98203,35,3
98204,60,3
98205,80,3
98206,1,3
98207,46,7
98208,39,3
98209,58,3
98210,17,4
98211,74,2
98212,18,3
98213,15,4
98214,37,6
98215,51,3
98216,47,2
98217,9,1
98218,33,1
98219,6,7
98220,50,4
98221,17,6
98222,26,3
98223,52,4
98224,14,6
98225,26,4
98226,11,3
98227,61,1
98228,52,4
98229,10,3
98230,61,2
98231,16,2
98232,1,3
98233,8,4
98234,3,1
98235,10,2
98236,80,6
98237,0,3
98238,44,7
98239,0,7
98240,0,3
98241,32,6
98242,53,4
98243,35,6
98244,80,3
98245,1,4
98246,11,1
98247,6,4
98248,7,1
98249,11,3
98250,80,3
98251,47,3
98252,17,6
98253,59,6
98254,2,1
98255,19,4
98256,25,4
98257,71,3
98258,73,3
98259,52,4
98260,16,3
98261,6,1
98262,59,3
98263,8,2
98264,72,3
98265,1,1
98266,41,2
98267,49,4
98268,15,2
98269,76,7
98270,62,4
98271,50,6
98272,55,2
98273,8,7
98274,52,3
98275,3,4
98276,7,4
98277,18,3
98278,70,3
98279,8,3
98280,31,6
98281,5,4
98282,11,1
98283,10,3
98284,38,3
98285,24,6
98286,2,7
98287,61,4
98288,64,3
98289,71,4
98290,10,2
98291,5,4
98292,42,4
98293,52,4
98294,10,3
98295,23,1
98296,12,1
98297,10,3
98298,28,7
98299,64,6
98300,48,3
98301,68,4
98302,29,1
98303,34,4
98304,79,3
98305,14,7
98306,1,6
98307,1,4
98308,35,1
98309,73,3
98310,47,1
98311,13,7
98312,9,1
98313,14,6
98314,25,4
98315,38,7
98316,63,3
98317,10,6
98318,40,3
98319,3,4
98320,48,4
98321,2,3
98322,29,3
98323,31,3
98324,61,3
98325,17,1
98326,55,4
98327,12,1
98328,30,6
98329,0,1
98330,16,4
98331,64,6
98332,34,3
98333,36,2
98334,62,6
98335,1,3
98336,41,4
98337,6,3
98338,54,3
98339,80,3
98340,13,3
98341,71,3
98342,9,7
98343,31,4
98344,80,3
98345,22,6
98346,7,4
98347,80,3
98348,5,3
98349,16,4
98350,36,1
98351,38,1
98352,18,3
98353,68,6
98354,57,4
98355,53,6
98356,3,4
98357,21,4
98358,33,4
98359,16,7
98360,71,3
98361,1,3
98362,37,4
98363,10,2
98364,37,3
98365,6,4
98366,80,4
98367,6,6
98368,80,3
98369,69,3
98370,20,4
98371,63,4
98372,70,7
98373,62,3
98374,42,3
98375,19,2
98376,20,2
98377,7,4
98378,17,1
98379,63,4
98380,12,7
98381,40,6
98382,10,1
98383,69,1
98384,54,1
98385,61,3
98386,15,2
98387,5,2
98388,8,6
98389,11,1
98390,65,4
98391,80,3
98392,47,4
98393,80,3
98394,38,2
98395,24,3
98396,12,1
98397,16,4
98398,10,1
98399,54,6
98400,10,3
98401,41,4
98402,22,1
98403,27,6
98404,14,4
98405,71,3
98406,13,3
98407,4,1
98408,19,3
98409,2,3
98410,10,3
98411,18,7
98412,67,4
98413,80,6
98414,70,7
98415,5,4
98416,25,6
98417,79,3
98418,14,6
98419,12,6
98420,27,3
98421,62,6
98422,63,3
98423,80,4
98424,80,4
98425,9,2
98426,28,4
98427,18,6
98428,25,3
98429,80,3
98430,8,1
98431,69,4
98432,1,7
98433,71,3
98434,4,6
98435,21,4
98436,36,4
98437,32,4
98438,62,1
98439,3,6
98440,19,4
98441,22,3
98442,22,4
98443,21,3
98444,59,3
98445,25,2
98446,13,7
98447,32,3
98448,24,4
98449,12,1
98450,15,7
98451,6,3
98452,52,6
98453,7,4
98454,63,1
98455,5,2
98456,36,4
98457,80,4
98458,24,2
98459,12,6
98460,27,1
98461,54,6
98462,71,1
98463,66,3
98464,7,7
98465,14,3
98466,0,4
98467,3,3
98468,14,1
98469,41,6
98470,38,2
98471,47,7
98472,2,6
98473,65,2
98474,35,4
98475,22,1
98476,2,3
98477,12,7
98478,3,2
98479,27,6
98480,80,3
98481,60,7
98482,16,4
98483,26,3
98484,13,6
98485,21,7
98486,12,6
98487,0,1
98488,7,2
98489,55,4
98490,24,3
98491,61,3
98492,0,1
98493,18,1
98494,25,7
98495,48,3
98496,46,4
98497,2,1
98498,74,3
98499,12,2
98500,56,2
98501,68,2
98502,80,3
98503,1,4
98504,18,4
98505,16,1
98506,64,4
98507,16,1
98508,62,6
98509,28,3
98510,10,2
98511,12,3
98512,32,4
98513,3,2
98514,32,3
98515,3,3
98516,8,3
98517,80,3
98518,2,3
98519,1,1
98520,16,3
98521,40,4
98522,17,4
98523,40,3
98524,49,4
98525,2,3
98526,67,3
98527,30,4
98528,32,3
98529,70,3
98530,60,6
98531,20,3
98532,3,6
98533,3,3
98534,0,1
98535,80,3
98536,77,3
98537,59,1
98538,62,3
98539,4,7
98540,63,6
98541,68,1
98542,54,4
98543,0,1
98544,29,3
98545,36,2
98546,10,3
98547,8,7
98548,43,2
98549,63,1
98550,40,4
98551,32,6
98552,1,3
98553,40,2
98554,63,2
98555,21,2
98556,48,6
98557,80,4
98558,63,4
98559,8,4
98560,16,4
98561,44,4
98562,67,4
98563,17,4
98564,39,3
98565,57,3
98566,3,4
98567,7,3
98568,78,3
98569,65,2
98570,0,3
98571,28,4
98572,0,3
98573,55,6
98574,56,4
98575,5,6
98576,7,1
98577,11,4
98578,16,2
98579,36,6
98580,3,7
98581,67,3
98582,8,4
98583,17,6
98584,11,4
98585,51,1
98586,72,3
98587,10,4
98588,6,4
98589,21,1
98590,12,4
98591,11,4
98592,68,6
98593,49,6
98594,38,1
98595,50,1
98596,18,6
98597,66,1
98598,65,4
98599,80,3
98600,80,3
98601,41,4
98602,64,1
98603,69,7
98604,10,3
98605,55,4
98606,47,4
98607,8,6
98608,19,6
98609,62,1
98610,77,3
98611,59,2
98612,3,6
98613,10,1
98614,59,6
98615,60,4
98616,44,6
98617,55,7
98618,18,1
98619,1,1
98620,8,3
98621,1,7
98622,59,4
98623,15,3
98624,53,4
98625,0,4
98626,60,4
98627,53,6
98628,48,1
98629,45,3
98630,64,4
98631,43,3
98632,4,2
98633,14,3
98634,75,2
98635,13,3
98636,2,3
98637,22,7
98638,65,4
98639,6,3
98640,12,3
98641,67,3
98642,12,3
98643,9,3
98644,10,1
98645,75,3
98646,43,1
98647,8,3
98648,80,3
98649,75,3
98650,72,4
98651,73,4
98652,2,1
98653,57,4
98654,17,1
98655,7,4
98656,54,3
98657,55,2
98658,0,2
98659,7,7
98660,2,3
98661,31,4
98662,66,1
98663,4,2
98664,7,2
98665,66,2
98666,53,4
98667,80,3
98668,0,3
98669,63,3
98670,66,1
98671,11,4
98672,1,6
98673,55,6
98674,8,3
98675,61,6
98676,13,3
98677,23,3
98678,10,6
98679,65,1
98680,37,4
98681,80,4
98682,64,2
98683,52,3
98684,71,3
98685,64,7
98686,2,3
98687,30,3
98688,17,4
98689,35,3
98690,80,4
98691,56,2
98692,25,4
98693,56,1
98694,54,3
98695,18,4
98696,9,7
98697,18,3
98698,27,6
98699,68,2
98700,8,2
98701,74,3
98702,17,6
98703,69,4
98704,9,4
98705,61,6
98706,2,3
98707,63,4
98708,43,3
98709,10,1
98710,24,1
98711,53,7
98712,6,2
98713,59,7
98714,40,1
98715,11,3
98716,41,4
98717,64,6
98718,35,2
98719,44,1
98720,15,7
98721,55,4
98722,57,4
98723,3,3
98724,22,2
98725,68,6
98726,38,3
98727,4,3
98728,41,6
98729,30,6
98730,8,4
98731,4,4
98732,66,3
98733,36,3
98734,32,3
98735,2,1
98736,4,3
98737,4,3
98738,8,1
98739,10,7
98740,31,6
98741,64,3
98742,80,1
98743,61,6
98744,64,4
98745,60,4
98746,60,3
98747,21,4
98748,50,3
98749,37,3
98750,1,3
98751,42,6
98752,68,4
98753,15,7
98754,0,7
98755,68,3
98756,80,3
98757,41,3
98758,5,4
98759,80,1
98760,0,3
98761,4,3
98762,28,3
98763,51,4
98764,6,6
98765,4,3
98766,4,3
98767,63,6
98768,76,4
98769,41,6
98770,46,4
98771,0,6
98772,59,3
98773,14,6
98774,6,1
98775,26,7
98776,45,3
98777,7,4
98778,42,6
98779,0,2
98780,45,4
98781,55,3
98782,43,4
98783,40,3
98784,25,7
98785,0,3
98786,17,3
98787,9,3
98788,20,1
98789,53,2
98790,44,7
98791,54,3
98792,9,4
98793,46,6
98794,14,3
98795,16,6
98796,21,4
98797,55,3
98798,10,7
98799,32,3
98800,7,6
98801,14,4
98802,15,4
98803,45,1
98804,39,6
98805,2,2
98806,72,2
98807,29,1
98808,4,3
98809,1,4
98810,55,4
98811,1,3
98812,31,6
98813,67,6
98814,69,1
98815,75,3
98816,12,3
98817,21,3
98818,2,3
98819,58,4
98820,63,3
98821,35,3
98822,39,3
98823,51,2
98824,24,7
98825,7,4
98826,3,4
98827,80,7
98828,29,4
98829,18,1
98830,66,7
98831,0,2
98832,48,4
98833,75,3
98834,55,3
98835,14,3
98836,2,7
98837,80,3
98838,70,3
98839,32,6
98840,50,7
98841,0,4
98842,79,3
98843,56,3
98844,76,4
98845,50,6
98846,47,3
98847,52,3
98848,78,6
98849,8,6
98850,10,1
98851,23,7
98852,5,6
98853,73,3
98854,22,1
98855,5,4
98856,8,4
98857,58,6
98858,65,4
98859,31,4
98860,8,3
98861,1,6
98862,6,3
98863,7,7
98864,62,6
98865,36,3
98866,19,3
98867,60,4
98868,20,4
98869,75,6
98870,24,3
98871,8,4
98872,44,4
98873,1,7
98874,3,3
98875,9,6
98876,22,4
98877,39,6
98878,42,1
98879,3,3
98880,48,1
98881,4,7
98882,1,4
98883,18,1
98884,76,3
98885,15,3
98886,9,6
98887,80,3
98888,0,3
98889,7,1
98890,16,3
98891,53,2
98892,55,3
98893,69,2
98894,35,6
98895,38,4
98896,16,1
98897,0,4
98898,80,3
98899,66,3
98900,36,3
98901,65,4
98902,56,6
98903,73,2
98904,51,3
98905,63,3
98906,33,2
98907,56,1
98908,8,3
98909,68,2
98910,22,4
98911,9,4
98912,37,4
98913,17,3
98914,63,3
98915,6,3
98916,67,4
98917,56,3
98918,24,4
98919,14,1
98920,23,3
98921,26,3
98922,80,3
98923,48,4
98924,60,2
98925,21,1
98926,48,6
98927,18,4
98928,64,1
98929,62,1
98930,9,2
98931,68,4
98932,45,2
98933,46,3
98934,80,3
98935,25,4
98936,27,3
98937,1,4
98938,19,3
98939,37,3
98940,64,1
98941,59,6
98942,11,3
98943,8,1
98944,27,3
98945,43,3
98946,65,3
98947,48,6
98948,33,3
98949,3,4
98950,11,3
98951,52,4
98952,24,6
98953,19,3
98954,1,1
98955,21,3
98956,0,3
98957,74,3
98958,23,3
98959,75,1
98960,35,3
98961,77,1
98962,17,1
98963,11,3
98964,80,3
98965,67,1
98966,68,6
98967,13,3
98968,33,3
98969,1,1
98970,15,4
98971,28,4
98972,67,3
98973,1,7
98974,9,4
98975,16,3
98976,57,6
98977,67,2
98978,12,2
98979,9,7
98980,54,1
98981,31,4
98982,25,4
98983,57,4
98984,8,4
98985,31,6
98986,14,3
98987,80,6
98988,59,1
98989,76,3
98990,64,3
98991,55,1
98992,56,1
98993,1,3
98994,30,7
98995,55,2
98996,69,4
98997,73,4
98998,51,4
98999,1,1
99000,5,4
99001,37,7
99002,73,6
99003,17,3
99004,15,3
99005,26,4
99006,13,2
99007,26,3
99008,9,4
99009,38,3
99010,0,7
99011,77,3
99012,51,2
99013,19,1
99014,68,3
99015,18,1
99016,36,2
99017,2,3
99018,68,3
99019,41,1
99020,2,3
99021,4,3
99022,16,6
99023,32,3
99024,38,6
99025,45,3
99026,75,6
99027,9,1
99028,42,1
99029,46,4
99030,7,1
99031,0,2
99032,11,6
99033,56,3
99034,15,1
99035,6,3
99036,44,3
99037,14,4
99038,27,4
99039,17,3
99040,6,7
99041,19,3
99042,63,4
99043,18,3
99044,71,3
99045,1,3
99046,16,3
99047,80,3
99048,14,1
99049,6,4
99050,34,6
99051,17,3
99052,24,3
99053,9,4
99054,0,1
99055,11,1
99056,80,3
99057,61,4
99058,64,6
99059,7,3
99060,55,3
99061,2,4
99062,29,2
99063,41,4
99064,60,7
99065,19,1
99066,19,1
99067,39,3
99068,76,4
99069,80,4
99070,70,4
99071,12,3
99072,5,4
99073,6,1
99074,67,7
99075,2,1
99076,10,7
99077,3,1
99078,2,7
99079,7,1
99080,10,7
99081,59,4
99082,18,3
99083,78,3
99084,80,3
99085,8,7
99086,7,4
99087,66,2
99088,7,6
99089,25,4
99090,80,3
99091,15,1
99092,24,3
99093,2,4
99094,8,4
99095,47,6
99096,15,3
99097,50,3
99098,39,1
99099,45,1
99100,75,4
99101,80,6
99102,50,1
99103,39,6
99104,63,3
99105,39,6
99106,6,6
99107,16,1
99108,51,3
99109,5,6
99110,20,1
99111,48,4
99112,5,6
99113,42,1
99114,41,2
99115,2,1
99116,53,6
99117,72,6
99118,0,2
99119,4,6
99120,17,3
99121,20,1
99122,4,4
99123,29,6
99124,12,3
99125,20,6
99126,12,1
99127,67,6
99128,36,4
99129,51,4
99130,59,4
99131,56,3
99132,0,3
99133,74,3
99134,71,4
99135,15,4
99136,40,4
99137,2,3
99138,31,4
99139,12,1
99140,62,4
99141,9,6
99142,7,3
99143,2,7
99144,78,4
99145,4,3
99146,2,7
99147,1,3
99148,78,3
99149,3,3
99150,67,6
99151,22,3
99152,72,3
99153,53,7
99154,24,7
99155,28,4
99156,61,6
99157,62,6
99158,3,1
99159,57,3
99160,43,7
99161,0,3
99162,0,4
99163,2,4
99164,9,3
99165,14,4
99166,10,1
99167,50,4
99168,40,2
99169,60,4
99170,5,3
99171,37,2
99172,68,4
99173,18,1
99174,65,1
99175,69,4
99176,63,6
99177,0,2
99178,68,4
99179,80,4
99180,3,2
99181,29,3
99182,34,2
99183,68,4
99184,17,6
99185,0,2
99186,26,1
99187,42,3
99188,80,3
99189,16,2
99190,53,2
99191,80,3
99192,18,3
99193,44,6
99194,30,4
99195,43,3
99196,1,3
99197,28,2
99198,22,1
99199,14,6
99200,49,4
99201,18,7
99202,9,3
99203,6,6
99204,65,1
99205,9,7
99206,0,3
99207,24,4
99208,41,1
99209,80,6
99210,71,3
99211,17,4
99212,33,4
99213,8,3
99214,0,3
99215,14,3
99216,2,3
99217,17,2
99218,9,1
99219,10,6
99220,78,4
99221,19,3
99222,66,4
99223,14,1
99224,46,4
99225,11,2
99226,47,2
99227,52,1
99228,10,3
99229,19,4
99230,61,7
99231,37,3
99232,30,3
99233,20,1
99234,33,3
99235,2,4
99236,6,3
99237,44,6
99238,12,2
99239,78,3
99240,54,4
99241,71,4
99242,46,1
99243,80,1
99244,23,3
99245,9,3
99246,39,4
99247,23,3
99248,66,6
99249,18,6
99250,9,6
99251,45,3
99252,2,4
99253,7,6
99254,7,1
99255,56,4
99256,69,1
99257,49,1
99258,49,4
99259,80,6
99260,48,3
99261,8,4
99262,63,4
99263,50,6
99264,8,3
99265,67,1
99266,10,7
99267,1,7
99268,0,7
99269,79,3
99270,62,7
99271,56,6
99272,4,1
99273,5,7
99274,53,2
99275,18,2
99276,6,2
99277,58,1
99278,35,4
99279,34,1
99280,31,3
99281,2,4
99282,42,4
99283,68,6
99284,37,2
99285,61,1
99286,14,3
99287,57,1
99288,5,4
99289,64,3
99290,61,3
99291,42,4
99292,29,3
99293,75,4
99294,9,1
99295,12,1
99296,77,3
99297,32,3
99298,59,7
99299,62,1
99300,44,2
99301,1,4
99302,14,3
99303,68,4
99304,29,1
99305,50,2
99306,17,6
99307,3,3
99308,26,4
99309,80,3
99310,74,2
99311,80,3
99312,70,3
99313,64,3
99314,2,3
99315,22,4
99316,47,1
99317,20,6
99318,28,4
99319,10,7
99320,30,6
99321,45,6
99322,35,4
99323,10,4
99324,5,3
99325,16,4
99326,0,2
99327,59,4
99328,6,1
99329,60,6
99330,35,3
99331,2,3
99332,63,1
99333,73,6
99334,3,1
99335,46,7
99336,0,3
99337,6,3
99338,37,1
99339,21,1
99340,52,3
99341,63,3
99342,6,1
99343,80,4
99344,45,6
99345,52,1
99346,26,6
99347,14,4
99348,80,3
99349,37,3
99350,33,6
99351,80,3
99352,7,1
99353,30,4
99354,19,3
99355,10,2
99356,3,6
99357,0,3
99358,43,6
99359,37,6
99360,8,1
99361,34,3
99362,2,3
99363,4,3
99364,52,7
99365,8,4
99366,47,1
99367,9,1
99368,2,4
99369,13,2
99370,48,4
99371,8,7
99372,67,3
99373,15,3
99374,60,3
99375,2,3
99376,53,7
99377,80,2
99378,36,1
99379,4,3
99380,80,3
99381,80,2
99382,7,4
99383,75,4
99384,35,3
99385,68,3
99386,10,7
99387,80,3
99388,55,4
99389,59,3
99390,41,7
99391,72,4
99392,48,4
99393,70,2
99394,20,4
99395,8,4
99396,22,1
99397,79,3
99398,7,2
99399,5,3
99400,26,1
99401,22,6
99402,60,4
99403,11,1
99404,34,2
99405,54,7
99406,1,3
99407,49,4
99408,2,3
99409,11,3
99410,52,3
99411,80,3
99412,70,2
99413,15,6
99414,4,7
99415,73,4
99416,45,2
99417,18,6
99418,61,4
99419,46,1
99420,51,4
99421,61,4
99422,57,7
99423,1,7
99424,54,4
99425,57,4
99426,24,3
99427,45,3
99428,19,2
99429,62,4
99430,36,1
99431,48,7
99432,9,3
99433,2,3
99434,34,6
99435,20,2
99436,22,4
99437,80,3
99438,41,6
99439,34,7
99440,55,6
99441,65,2
99442,35,3
99443,57,3
99444,52,7
99445,15,3
99446,29,3
99447,12,2
99448,49,7
99449,41,4
99450,17,7
99451,17,4
99452,63,3
99453,29,2
99454,57,4
99455,14,1
99456,26,6
99457,40,1
99458,0,1
99459,20,2
99460,30,2
99461,61,1
99462,12,6
99463,23,2
99464,48,3
99465,70,2
99466,29,2
99467,11,3
99468,11,4
99469,59,3
99470,56,4
99471,19,4
99472,11,4
99473,41,3
99474,63,3
99475,60,4
99476,8,7
99477,63,1
99478,1,1
99479,58,1
99480,13,6
99481,32,3
99482,0,4
99483,74,3
99484,51,2
99485,4,3
99486,62,6
99487,10,4
99488,57,1
99489,51,6
99490,80,3
99491,18,1
99492,80,3
99493,9,3
99494,46,1
99495,43,3
99496,43,4
99497,56,6
99498,32,6
99499,70,6
99500,61,1
99501,78,4
99502,18,1
99503,61,4
99504,10,3
99505,45,3
99506,69,4
99507,78,4
99508,0,7
99509,73,3
99510,35,6
99511,55,3
99512,65,4
99513,36,6
99514,73,4
99515,1,3
99516,10,1
99517,39,1
99518,80,4
99519,65,3
99520,9,3
99521,77,4
99522,68,2
99523,4,3
99524,80,2
99525,26,3
99526,29,6
99527,5,7
99528,3,3
99529,0,1
99530,3,3
99531,55,1
99532,63,6
99533,73,3
99534,67,6
99535,72,1
99536,36,4
99537,71,3
99538,66,3
99539,22,4
99540,57,7
99541,43,4
99542,12,3
99543,69,6
99544,12,3
99545,29,1
99546,2,3
99547,19,3
99548,66,1
99549,14,7
99550,5,3
99551,9,2
99552,18,4
99553,10,6
99554,72,3
99555,10,3
99556,62,3
99557,7,6
99558,5,7
99559,14,2
99560,7,1
99561,9,3
99562,6,4
99563,52,4
99564,76,2
99565,80,4
99566,0,7
99567,16,6
99568,52,2
99569,8,7
99570,10,6
99571,11,3
99572,45,1
99573,25,4
99574,63,3
99575,74,3
99576,7,1
99577,27,3
99578,10,3
99579,17,3
99580,66,3
99581,8,2
99582,9,4
99583,23,3
99584,21,1
99585,35,4
99586,9,1
99587,17,1
99588,12,4
99589,56,4
99590,54,3
99591,13,4
99592,4,6
99593,34,7
99594,8,1
99595,19,2
99596,48,6
99597,80,3
99598,10,2
99599,48,3
99600,55,4
99601,10,7
99602,64,1
99603,70,3
99604,80,3
99605,46,3
99606,70,1
99607,8,4
99608,10,3
99609,46,4
99610,65,2
99611,13,4
99612,3,1
99613,38,4
99614,17,6
99615,63,3
99616,39,3
99617,15,4
99618,46,4
99619,50,1
99620,1,3
99621,63,1
99622,61,3
99623,1,3
99624,45,3
99625,68,3
99626,2,4
99627,5,3
99628,52,1
99629,14,4
99630,73,3
99631,40,6
99632,18,3
99633,60,1
99634,1,2
99635,65,4
99636,53,1
99637,30,6
99638,1,6
99639,16,4
99640,6,2
99641,23,4
99642,42,4
99643,80,3
99644,6,2
99645,80,4
99646,77,3
99647,76,3
99648,6,3
99649,7,4
99650,4,7
99651,8,3
99652,1,6
99653,53,2
99654,5,3
99655,38,4
99656,5,6
99657,5,3
99658,66,1
99659,41,6
99660,75,3
99661,48,4
99662,65,4
99663,15,3
99664,4,3
99665,46,6
99666,4,7
99667,3,1
99668,63,4
99669,11,2
99670,66,4
99671,8,4
99672,32,6
99673,2,3
99674,71,3
99675,53,3
99676,51,2
99677,14,4
99678,38,6
